date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Sun Dec 14 2014 06:43:32 GMT-0500 (Eastern Standard Time), Engineer,"Chicago, IL",Former Employee ,Engineers AVOID this place.,I worked at Citadel full-time for more than a year,47,"Pay & benefits were great. Free meals, but no cafeteria - they want you to work at your desk so you'll work longer hours. And so you'll stay in your little cubbyhole where you belong and not interact with anybody who ""doesn't need to know"" (a key buzzword at this paranoid firm).","Manager was horrendously insecure and micro-managed everything in a field he had no business or experience to justify doing so (if micro-managing is ever justifiable). HR and manager's boss didn't seem to care that he was doing this - even after informing them he bought an expensive board without consulting his subordinates and it was effectively useless for what he wanted to do with it - something that could have been avoided if this guy had put his ego aside and asked the people working for him with more experience & knowledge. Company has a highly secretive culture - at least two people were hired into our group without my knowledge. Granted, I wasn't a manager myself, but I'm generally accustomed to being permitted to interview candidates I'm going to work with and at least make a recommendation. You're also not allowed to talk to ANYONE because of this whole ""need to know"" BS that permeates the whole place. If you're coming from the tech sector and are used to being allowed to talk to people in other groups to get an idea of what it is they want, forget about doing that here. The Insecure Micro-Manager is your gatekeeper here. He will dictate the specifications and how he wants you to build your design. He will not care about your feedback or warnings about his architecture because his ego is too big. Then 2 weeks after you make your delivery and move on to the next project, Micro-Manager will tell you that the requirements weren't defined right and you need to go back to the old project and fix it so the internal customers will be happy. Something that clearly could be avoided by just letting us interact directly with the internal customers rather than carry this whole ""need to know"" concept to the paranoid extreme that exists at Citadel. I'll say two more things that sums up the company culture here. About 6 months through my one-year stint at this place, there was a company-wide meeting where a friend of CEO Ken Griffin gave a talk about something. Following the presentation, there was a reception afterward. It dawned on me that I knew NOBODY there beyond my manager and colleagues at this reception. And if you held a gun to my head today and told me to name more than 6 or 7 people who work for Citadel (never mind titles or departments or anything), I'd end up with a hole in my head. Just stay away. This place is just not worth the trouble or the pay. Or dealing with Micro-Manager's ego.",,1.0,3.0,1.0,3.0,5.0,3.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Wed Dec 10 2014 17:53:19 GMT-0500 (Eastern Standard Time),,, ,Internship experience,I worked at Citadel,0,"It was ok, learned alot",Doesn't have good chance for fulltime.,,4.0,4.0,4.0,3.0,4.0,4.0,Doesn't Recommend,Neutral Outlook,Approves of CEO
Tue Sep 02 2014 14:28:42 GMT-0400 (Eastern Daylight Time), Senior Software Engineer,"Chicago, IL",Current Employee ,Where do you go from here?,I have been working at Citadel full-time for more than 5 years,34,"Total compensation (base + bonus + medical/dental benefits) are nearly impossible to beat. Tack on the other perks (catered meals, in-house gym, discounts on things such as cellular plans and museum memberships, commuter benefits, the sheer amount of in-house education taught by industry & academic leaders) and you won't fit better overall compensation in Chicago. The culture of compliance (legally speaking) gives you a feeling of stability. As much as we all hate going to those meetings for ""re-education"", it's comforting to know that regulations are taken seriously and people are willing to reach out for help when they've made a mistake. Citadel proves firms can prosper regardless of the regulatory environment.","Like most hedge funds, the org chart is very flat. You will be rewarded through comp, but if you desire more than money, the upward mobility is pretty limited. For many years, there was a saying that Citadel is a ""technology firm that happens to trade"". This is ridiculous. The technology at Citadel is very outdated and many teams spend an equal amount of time working around the limitations of the infrastructure as they do building solutions to problems for the business they serve. Of course the darling businesses are allowed to buy whatever they need to get the job done, but for the other slow-but-steady money makers, technology can be extremely frustrating. This frustration transcends both the software (compilers, tool kits, etc.) and the hardware (storage subsystems, network infrastructure, etc.). Unless you have deferred comp (difficult to achieve) or are directly involved in a business (QR and trading), your comp is based on the overall performance of the firm and yourself,. but you have no direct way to participate in the gains (or losses) of the firm. A voluntary employee fund (or something along those lines) would be nice for those of us that are dedicated to the firm and want greater benefit from our contributions.\ The office is sterile. There is very little access to natural light (unless you happen to have an office), otherwise it's a fluorescent hell. The ""open cubicle"" concept is extremely detrimental to productivity, but I'm not sure it was done in the name of conformance and collaboration. In reality, it does nothing to foster collaboration outside of what a team is going to do naturally, with the added strikes of being noisy and disruptive. The politics in upper IT management can be paralyzing. We often do nothing out of fear or a Congressional-like inability to compromise, rather than stepping on some toes and doing what's needed to get the job done.",,4.0,3.0,4.0,4.0,5.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Tue Sep 09 2014 02:46:38 GMT-0400 (Eastern Daylight Time), Investment and Trading Analyst,"New York, NY",Former Employee ,Incredibly rewarding and challenging,I worked at Citadel full-time for more than 5 years,9,You will learn more and more will be expected of you than any job you will ever have again You will be rewarded financially in line with this effort. This firmwide reputation is well known and will travel with you when you leave and I have found it has been very additive to my career experience.,The standards are set as high as anywhere I know and the demands of those standards can be so rigorous it can be hard to maintain that level of performance. Either through burnout or not living up to these performance standards you will not in all likelihood have more than a 10 year career at Citadel.,,5.0,3.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Aug 29 2014 11:53:28 GMT-0400 (Eastern Daylight Time), Senior Software Developer,"Chicago, IL",Current Employee ,"For technologists, a good place to learn about finance and trading, but not technology",I have been working at Citadel full-time for more than 5 years,16,"Good in house training on finance, markets, etc. You can learn a lot as a technologist. Good pay and bonus if you are working in a profitable part of the company.","Technology is deep but very narrow and old-school. Very little open source. Very little collaboration. The tech staff is operated a bit as a fiefdom, based on loyalty and hours worked.",,3.0,2.0,3.0,4.0,5.0,3.0,Recommends,Negative Outlook,Approves of CEO
Wed Aug 13 2014 18:16:47 GMT-0400 (Eastern Daylight Time),,, ,Laid back atmosphere,I worked at Citadel,0,Decent pay for lack of experience,tant change not a Stable environment,,3.0,2.0,2.0,3.0,3.0,2.0,,,
Thu Aug 07 2014 11:10:19 GMT-0400 (Eastern Daylight Time), Senior Software Engineer,"New York, NY",Former Employee ,Very pleased,I worked at Citadel full-time for more than 5 years,1,Using advanced technology Good pay and benefits,"The management is involved in local corporate politics and interested in it more than end result. But good, not everybody like that, just only some individuals.",,4.0,3.0,2.0,5.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Wed Jul 23 2014 13:15:23 GMT-0400 (Eastern Daylight Time),,, ,Stay away,I worked at Citadel for more than 8 years,26,"There are no pros to this, because its normally about the money, but see the cons section.","Pay. When you work out how many hours you will lose from your life, the money is ridiculously low. Has an jnner circle - if you are not in it, your career will be glacial, and you will be unfairly paid. I am suspicious of some of the reviews about using latest technologies....thats complete hogwash. Be prepared to be forced to use really old technology, and when you ask for new tech, get berated and flagged as a trouble maker. The level to which the company is behind on latest technologies is profound. The five star reviews here on Glassdoor HAVE to be Citadel HR; its impossible for such an opinion, and I NEVER found anyone in tech that loved working at the company. Depressing.",,1.0,1.0,1.0,1.0,3.0,1.0,Doesn't Recommend,,Disapproves of CEO
Wed May 28 2014 14:43:59 GMT-0400 (Eastern Daylight Time), Technology Analyst,"New York, NY",Former Employee ,Pays well but incredibly unstable,I worked at Citadel full-time for more than a year,11,"Good pay, catered lunch, smart people","Stressful, unstable environment, constant insecurity (due to business shuttering)",,3.0,2.0,3.0,3.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Tue Apr 22 2014 20:42:12 GMT-0400 (Eastern Daylight Time), IT/Developer,"Chicago, IL",Current Employee ,"Spotty systems, political environment",I have been working at Citadel full-time for more than 3 years,5,Pay is good. You make useful Contacts. You learn the Business knowledge.,Extremely political environment. Upward mobility difficult.,,3.0,3.0,1.0,4.0,5.0,2.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Tue Mar 25 2014 13:14:35 GMT-0400 (Eastern Daylight Time)," Managing Director, Structured Products","New York, NY",Current Employee ,"Unpredictable, Opaque",I have been working at Citadel full-time for more than a year,10,Strong technology and market intelligence resources.,"Mercurial, unpredictable, opaque, dictatorial relationship between management hierarchy and front line profit generating business originators / PMs. Cult of personality environment around founder shared by management focused more on protecting their entrenched positions then facilitating execution of business strategies by product / counterparty facing officers.",,2.0,2.0,3.0,3.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Approves of CEO
Sun Mar 23 2014 12:28:06 GMT-0400 (Eastern Daylight Time), Global Infrastructure,"Chicago, IL",Former Employee ,"Work hard, stressful environment, but compensated well",I worked at Citadel full-time for more than 5 years,4,"Compensation, benefits, very little dead weight is carried","Difficult to advance, daily catered lunch makes it easy to pack on the pounds",,4.0,3.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Mar 28 2014 12:23:10 GMT-0400 (Eastern Daylight Time),,, ,Good Company,I have been working at Citadel,0,"Work with the smartest minds in the industry, always pushing the envelope for new ideas","Long hours, hard to move up as the higher ups rarely leave on their own",,4.0,2.0,4.0,3.0,5.0,3.0,,,
Sun Mar 02 2014 12:03:56 GMT-0500 (Eastern Standard Time),,, ,Competitive but rewarding company,I have been working at Citadel,3,"Hard working and smart colleagues, good opportunities to take on more responsibility",Work has to be your hobby as well!,,5.0,3.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 24 2014 05:39:36 GMT-0500 (Eastern Standard Time), Software Developer,"Chicago, IL",Current Employee ,Highly challenging,I have been working at Citadel full-time for less than a year,4,"Highly challenging work environment, smart collegues",Highly volatile and job insecurity,,5.0,1.0,1.0,3.0,5.0,3.0,Positive Outlook,,Approves of CEO
Fri Feb 28 2014 17:50:35 GMT-0500 (Eastern Standard Time), Senior Software Engineer,"Chicago, IL",Current Employee ,"Leading Financial Company in Chicago, much better working environment and culture than other prop trading firms.",I have been working at Citadel full-time for more than 5 years,0,"Good Env. Top pay, Relax culture (comparing to other leading prop trading firm in Chicago).",Still tough for new comer.,,4.0,4.0,4.0,3.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Dec 03 2013 20:48:49 GMT-0500 (Eastern Standard Time), Quantitative Researcher,,Former Employee ,Citadel took a new hire's official offer back after knowing his wife is pregnant,I worked at Citadel full-time,48,Good Compensation. Hard working environment . The office is located is the central part of the city. Hong Kong is nice place,"See the title. A new hire passed all the exams and get an official offer from Hong Kong office. The new hire then let them know his wife is pregnant since he needs to ask some information. After knowing that, Citadel took the offer back with the reason that they lost the confidence of the new hire.",,2.0,1.0,2.0,2.0,4.0,2.0,Doesn't Recommend,,No opinion of CEO
Tue Dec 03 2013 10:34:39 GMT-0500 (Eastern Standard Time),,"Chicago, IL",Former Employee ,Very fast paced environment,I worked at Citadel full-time for more than a year,15,"Citadel hires talented and very knowledgeable employees so I definitely learned a lot while working there and managers are definitely willing to delegate work so you get more experience. They had a lot of perks - Benefits are amazing, salary and bonuses are above market, free gym if you had the time to go, food provided for breakfast, lunch, and dinner, Ken would give out tickets to the symphony, got to go to cubs games but I feel like they need these perks because you work so many hours. Extremely fast-paced environment and no day was the same.","No work/life balance and a very cut-throat environment. I noticed a lot of turnover because employees got burnt out. Citadel provides a lot of perks/amenities, which is great, but I felt I had to eat at my desk everyday and work a ridiculous amount of hours. I was also expected to work everyday on vacations and I never came back feeling relaxed but more stressed out.",,3.0,1.0,3.0,3.0,5.0,4.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Thu Oct 31 2013 19:31:49 GMT-0400 (Eastern Daylight Time), Quantitative Researcher,,Former Employee ,Great learning experience and introduction to financial markets,I worked at Citadel full-time for more than a year,6,Exposure to a lot of areas of finance and work with smart people and a great platform with many resources.,"High turnover, company culture could be better",,4.0,2.0,2.0,4.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Mon Oct 14 2013 08:20:51 GMT-0400 (Eastern Daylight Time),,, ,good,I have been working at Citadel,0,nice good clean free food,not efficient enough long working hour,,5.0,5.0,5.0,5.0,5.0,5.0,,,
Thu Oct 24 2013 20:31:44 GMT-0400 (Eastern Daylight Time),,,Current Employee ,"Fast paced, great benefits",I have been working at Citadel full-time,1,"Get to work with really smart ppl, great compensation and benefits.",Could be demanding at times; Not a lot of interaction between teams.,,4.0,3.0,4.0,4.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Fri Oct 11 2013 11:47:11 GMT-0400 (Eastern Daylight Time),,, ,"High-pressure, demanding place",I have been working at Citadel,1,Good benefits. Nice office. Lunch is good.,"Very intense environment. High pressure, very demanding.",,3.0,2.0,3.0,4.0,5.0,3.0,,,
Fri Sep 20 2013 20:32:20 GMT-0400 (Eastern Daylight Time),,,Current Employee ,Do you think you can make KG his next $billion?,I have been working at Citadel full-time,0,Fortunate to work with people I respect professionally. Exciting to work for an industry leader. Good pay and benefits.,High turnover. Longer hours. Communication from management is not great. It is a great/exciting/challenging place to work but I don't plan to end my career here.,,4.0,,,,,,Recommends,,
Mon Sep 16 2013 08:10:03 GMT-0400 (Eastern Daylight Time), Applications Engineer,"Chicago, IL",Former Employee ,fast paced exciting technical experience,I worked at Citadel full-time for more than 3 years,0,everyone is there to work hard and deliver per team very experienced and knowledgeable co-workers benefits are top notch pay is competitive training is highly embraced work with fairly new technologies turnaround on environment or technical changes do not get hung up on resistance or red tape,flat hierarchical structure in technology decisions only typically come from a few in upper leadership,,4.0,3.0,4.0,3.0,5.0,3.0,Recommends,,Approves of CEO
Mon Sep 09 2013 05:13:46 GMT-0400 (Eastern Daylight Time), Operations Analyst,"Chicago, IL",Former Employee ,"Work hard, play hard, don't let it burn you out",I worked at Citadel full-time for more than a year,0,Loved working with so many bright and hard working individuals. Citadel pushes you to perform and excel on a constant basis and greatly rewards your achievements.,"Hours & work/life balance. Being a part of Citadel, there is a cultural push for employees to contribute significant hours akin to those of their front office counterparts. I never said 'no' to a new challenge which wound up providing me many new opportunities but also wound up burning me out after a few years.",,4.0,2.0,4.0,3.0,5.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Sat Aug 10 2013 11:03:24 GMT-0400 (Eastern Daylight Time),,, ,good experience,I worked at Citadel,1,Very bright co-workers. Good work life balance.,limited opportunity to move up.,,3.0,3.0,5.0,3.0,3.0,3.0,Doesn't Recommend,,
Sat Aug 03 2013 08:03:23 GMT-0400 (Eastern Daylight Time), Financial Analyst,"Chicago, IL",Former Employee ,"Volatile, poorly managed.",I worked at Citadel full-time for less than a year,5,Decent salary and good benefits.,"Not transparent, high turn over. Poorly managed. There are no leaders. Meritocracy means you can be a jerk if you make money. There may be good teams and good people in some parts, but they are hard to find.",,1.0,1.0,1.0,1.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Approves of CEO
Fri Jun 21 2013 11:32:29 GMT-0400 (Eastern Daylight Time),,, ,good,I worked at Citadel,0,"great benefits, great work environment, a lot of learning opportunities, a lot of chances to take on responsibility","movement within the organization can be tough, a lot of politics, some level of elitism on certain teams.",,4.0,,,,,,,,
Sat Dec 15 2012 17:57:59 GMT-0500 (Eastern Standard Time), Quantitative Developer,"New York, NY",Former Employee ,Good place to work..if you only care about making top money for your skills. No mobility within at all.,I worked at Citadel full-time for more than 3 years,25,"If you got skills and put an effort to get things accomplished, you get paid well. Smart people, aggressive culture. People are very responsive (just becase people is commodity at citadel and get fired easily if don't perform) and usually things gets done rather quickly with minimal bureaucracy. Great benefits, free food.","There is zero mobility within, if you want to acquire new skills or move within departments, or move closer to business..it is virtually impossible. The place is well oiled money making machine. Each person is expected to do its small part of an assebmly line. Management don't like when people ask to do something else even relevant to what their skill set is. Especially, if you do your job very well, they just want you to stay where you. Management will promise you bright future/new opportunities to learn, in order to keep you at your assembly point as long as possible, but these promises never fullfilled. A lot of politics. Management think they are so smart and experienced, they don't need any ideas from their subordinates/employees and just manage as they think fit with total disregard/ignorance for good ideas coming from employees. That makes a lot of efforts/new things fail, like their securities business or other efforts in fixed income. No respect for people, it is just a replaceable commodity. This is the worst place out of few hedge funds I worked for, even far worse then SAC Capital. Glad I got out. My advice is you want to grow your career, don't come here. If you don't care about growing anymore and just want to make top money for your skills, this is the place for you.",,3.0,3.0,2.0,1.0,5.0,1.0,Doesn't Recommend,Positive Outlook,Disapproves of CEO
Sun Jan 20 2013 21:34:38 GMT-0500 (Eastern Standard Time), Trade Support Specialist,"Chicago, IL",Former Employee ,"Great experience, no mobility",I worked at Citadel full-time for more than 3 years,4,"The company offers a great salary, benefits and perks. You do get to learn a lot within your domain.","If you are good at what you do, they are reluctant to let you move to another group. People on the business side get to move around. On the tech side, you only get to move around if your group is being disbanded or re-organized. Hours can be long and you are always tied to your blackberry.",,4.0,4.0,4.0,5.0,5.0,3.0,Recommends,Neutral Outlook,Disapproves of CEO
Tue Jan 15 2013 13:06:30 GMT-0500 (Eastern Standard Time), Senior Analyst,"Chicago, IL",Former Employee ,Overall a decent experience,I worked at Citadel full-time for more than 5 years,5,"Get to work with very knowledgeable people and cutting edge technology. Excellent salary and benefits including medical coverage, free lunch, transit subsidy and gym.","Not your 40 hour a week job so if time away from the office is important, this place isn't for you. Hard place to work at times and everyone is replaceable.",,4.0,3.0,4.0,3.0,5.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Thu Dec 13 2012 21:48:47 GMT-0500 (Eastern Standard Time), Team Lead,"Chicago, IL",Former Employee ,Great Place to Work .. If business unit does not go out of business,I worked at Citadel full-time for more than 5 years,1,"great benefits, elegant office, plenty of training, very smart people","office politics, Ken treats people like financial investments",,4.0,2.0,3.0,2.0,5.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Fri Jul 20 2012 08:09:41 GMT-0400 (Eastern Daylight Time), Risk Analyst,"Chicago, IL",Current Employee ,Great place to work if you are workaholics and have a good boss,I have been working at Citadel full-time for more than a year,0,Most people value hard work,A few people does not value hard work,,4.0,2.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jun 17 2012 05:27:27 GMT-0400 (Eastern Daylight Time), Director ,"New York, NY",Former Employee ,Meritocracy needed,I worked at Citadel full-time for more than a year,9,"Citadel is one of the larger, successful hedgefunds that has grown into other businesses. There are many highly talented, experienced professionals. Pay packages are highly competitive.","lack of longer term vision with Investment Bank formation. hired experienced, talented,, highly paid people to run the business then kept all of the decision making power within the top 3 of the company.",,3.0,,,,,,,,
Fri May 04 2012 13:31:34 GMT-0400 (Eastern Daylight Time),,"Chicago, IL"," in Chicago, IL",Exhaustingly rewarding!,I worked at Citadel,0,"Well-educated, talented colleagues. Mind-expanding discussions, meetings and forums. Good benefits (health, dental, retirement).",Cut-throat internal competition for advancement. Long work hours. Middle management is typically soft on skills.,,4.0,3.5,3.5,4.0,2.0,,Recommends,,Approves of CEO
Wed Apr 25 2012 09:29:32 GMT-0400 (Eastern Daylight Time),,"Chicago, IL","Quantitative Researcher in Chicago, IL",Citadel is an excellent learning environment. It's the real deal for finance.,I worked at Citadel,0,Excellent learning experience. Very flat management structure. It's very easy to have high-exposure on projects even as a very junior employee.,There's a very steep learning curve. You have to be a very independent worker to succeed. Managers and business structures change very regularly.,,3.0,2.5,3.0,4.5,3.0,,Recommends,,No opinion of CEO
Mon Jan 16 2012 16:43:14 GMT-0500 (Eastern Standard Time),,"New York, NY","Senior Software Developer in New York, NY",Tough place to work At,I have been working at Citadel,10,1. Great benefits. 2. Free Food. 3. Work on the latest technologies. 4. Very high paced.,"1. Poor work/life balance. 2. Managers lack leadership, do not show respect.",,3.0,1.0,2.5,4.0,2.5,,No opinion of CEO,,
Mon Jan 16 2012 17:25:14 GMT-0500 (Eastern Standard Time),,"Chicago, IL"," in Chicago, IL",Challenging but rewarding,I have been working at Citadel,0,Highly successful and driven workforce. Outstanding teams and collaboration within businesses. Employees trly do gt the opportunity to work at the cutting edge of finance.,Work life balance not important to the firm but everyone does have a full slate of holidays. Moving between businesses is relatively difficult,,5.0,3.5,5.0,5.0,4.5,,Recommends,,Approves of CEO
Mon Jan 09 2012 08:54:36 GMT-0500 (Eastern Standard Time),,"Chicago, IL","Software Engineer in Chicago, IL",Good place to get financial industry experience early in your career.,I worked at Citadel,7,"Great salary, benefits, facilities. You will face some good challenges which will enhance your abilities. You get the feeling that you are working in a top-tier firm. Management tends to throw money at a problem when they are having a good year. So, any tool you may need to improve your work will be provided to you.","You will be completely disconnected from management that's two levels above. You would strive to make your work noticed, but come bonus time, it's your manager's impression that counts. I got to meet my boss's boss once in a year, and with my opinions not being asked for. Management practices that are common elsewhere are not implemented at Citadel. It feels like a tiny software shop has suddenly grown large all of a sudden, so there are no best practices that are implemented uniformly across the firm. Decisions seem to be taken as if management is flying by the seat of their pants. It's very difficult to advance to other teams or higher in your own team. Teams are conclaves where very little information gets across to other teams. There's a lot of burnout. It's hard to build a 5-year stint here. You may stagnate or get stressed out. There's lots of turnover here. The compensation package keeps people going. It's top-of-the-line.",,3.0,4.5,1.5,5.0,2.0,,No opinion of CEO,,
Sun Dec 04 2011 19:38:12 GMT-0500 (Eastern Standard Time),,"New York, NY"," in New York, NY",challenging,I worked at Citadel,7,dynamic fast paced environment. Good regard for technology,"management changes every week or so it feels, The direction changes faster than the wind. No communication between management and employees and when there is one is very misleading. No appreciation for employees are human beings!",,2.0,2.0,2.0,3.5,1.0,,Doesn't Recommend,,Disapproves of CEO
Sat Oct 01 2011 19:51:30 GMT-0400 (Eastern Daylight Time),,"Chicago, IL"," in Chicago, IL",tough place to work,I worked at Citadel,3,"Citadel has great benefits, ability to interact with smart people throughout the firm. you can be rewarded for your productivity","Very hard place to work, competitive and often exhausting. The rumors are true, you work hard. Hard to know where the firm is going.",,3.0,2.0,2.0,3.5,4.0,,No opinion of CEO,,
Thu Jul 28 2011 09:32:22 GMT-0400 (Eastern Daylight Time),,"New York, NY"," in New York, NY",My experience,I have been working at Citadel,3,Hedge fund. Fast-paced. Smart poeple. Small and agile teams,Hedge fund. Performance evaluated at short terms,,3.0,3.0,3.0,3.0,3.0,,No opinion of CEO,,
Tue Jun 07 2011 15:52:22 GMT-0400 (Eastern Daylight Time),,"New York, NY","Quantitative Research Analyst in New York, NY","You can learn a lot of staff here, exceptional people",I have been working at Citadel,5,As a hedge fund you get all the different aspect of investment communities since there are so many groups. Also it is very flexiable place where you can grow very quickly.,The upper management tend to be very impatient and if you don't deliver the result you will be soon get fired. There is no mercy for incompetency.,,3.0,2.0,3.5,4.0,1.5,,Approves of CEO,,
Fri Jan 07 2011 08:22:18 GMT-0500 (Eastern Standard Time),,"Chicago, IL"," in Chicago, IL","Professional, great opportunity for success, but not a fun place to work at",I worked at Citadel,3,"Great support (technology, data, HR, recruiting), great opportunities to advance quickly. Firm is willing to take risk. Compensation and benefits are excellent.","Some elements of a face-time culture, ok to work very hard for great rewards, but appearance of working hard also seemed to matter. Little information sharing, senior people are not great managers on average (starting at the top).",,3.0,2.5,5.0,5.0,3.0,,Disapproves of CEO,,
Sun Oct 31 2010 13:56:11 GMT-0400 (Eastern Daylight Time),,"Chicago, IL"," in Chicago, IL",Citadel,I have been working at Citadel,3,"You learn a lot, we're on the cutting edge technologically in all aspects of the firm.",Not enough opportunity to move around within the firm.,,3.0,3.5,2.0,3.0,2.0,,No opinion of CEO,,
Sat Oct 16 2010 04:58:35 GMT-0400 (Eastern Daylight Time),,"Chicago, IL","IT Technology Management in Chicago, IL",Respect is not a core Citadel value,I worked at Citadel,17,Great benefits including an on-site gym. Free lunch. Some very intelligent people at the lowest levels. Good foot-in-the-door place for people wanting financial experience.,"The title says it all. That is a direct quote from a Citadel town-hall. ""Respect is not a core value"" and it shows. I have never seen so many unhappy, over-worked, employees in my life. Operations turnover was 150% the first year I worked there. We ended up hiring from outside the country because Citadel's reputation in the states was so bad. Don't be fooled by the reviews here. It wouldn't surprise me in the least to find that Citadel hired people to fill out positive reviews. Management literally despises its employees and it shows. Citadel is a culture of blame and builds a culture of hero-worship. When there aren't enough problems to create heroes, management creates fires intentionally so they can be the ones to put them out.",,1.0,1.0,1.0,2.5,1.0,,Doesn't Recommend,,Disapproves of CEO
Wed Sep 22 2010 10:12:07 GMT-0400 (Eastern Daylight Time),,"Chicago, IL","Infrastructure Engineer in Chicago, IL","Great environment to work, a little tough to advance",I have been working at Citadel,0,"Smart people, company supports continuing education and community involvement. Loyal to its employees (mostly) wants to see you succeed. For a stressful industry they do everything they can to keep people at just the right stress level to make them want to achieve for the company, and themselves.","Different groups tend to hold information close to their chests, which can make the day to day work difficult at times. Need to standardize some of the work processes, it would make things run a little smoother.",,4.0,4.0,4.0,4.5,4.0,,Recommends,,Approves of CEO
Sat Aug 21 2010 14:29:53 GMT-0400 (Eastern Daylight Time),,"Chicago, IL"," in Chicago, IL",Good exposure but tough culture for employees,I have been working at Citadel,5,- World class infrastructure and talent - High compensation - Efficient culture with little bureaucracy,- Borderline disrespectful attitude towards employees - Employees clearly viewed as dispensable from the top down,,3.0,3.5,4.0,4.5,2.5,,No opinion of CEO,,
Tue Aug 24 2010 15:11:08 GMT-0400 (Eastern Daylight Time),,"Chicago, IL"," in Chicago, IL","Smart people, great benefits, not always great managers",I worked at Citadel,0,"Smart people, driven environment High level of accountability Awesome benefits-- 100% employer paid health, dental, vision. The best I've had in my career. Free lunch everyday Good 401k program Tuition reimbursement Generous vacation time Commuting reimbursement (got checks for Chicago Transit Card)","Hard to have a life outside of work (but this is true of the industry, not just Citadel) Management tries hard but can be hit-or-miss at times Very political within departments, even though they strive not to be",,4.0,3.5,3.5,4.5,2.0,,Recommends,,Approves of CEO
Mon Jul 05 2010 13:25:55 GMT-0400 (Eastern Daylight Time),,"Chicago, IL"," in Chicago, IL",Overall a good experience on your career track,I have been working at Citadel,0,"Solid reputation, good name on the resume. There is possibility of taking on good responsibility if you are a go-getter. Very good benefits and compensation.",No clear career growth potential or encouragement/push from managers. Learn as much as you can on your own.,,4.0,3.5,2.5,4.0,3.0,,Approves of CEO,,
Wed Jul 07 2010 02:33:29 GMT-0400 (Eastern Daylight Time),,"Chicago, IL","Database Administrator in Chicago, IL",Demanding and Rewarding,I worked at Citadel,0,Excellent benefits package and salary. Meals are covered. Provides back-up daycare. Can work from home with prior approval. It can be a very good asset on a resume.,"Most employees work well over 40 hours per week. The stress factor is high as Citadel lays off the bottom 10 percent every one to two years. Most emplyees are the best at what they do, but it isn't always recognized by management.",,4.0,4.0,3.5,5.0,4.0,,Recommends,,Approves of CEO
Tue Mar 16 2010 19:48:13 GMT-0400 (Eastern Daylight Time),,"Chicago, IL","Quantitative Research Analyst in Chicago, IL",Good place to work if you are young and have graduated in the last couple of years.,I worked at Citadel,6,Excellent compensation and benefits Learning and Development IT support Chicago - personal view but much better than New York,Very poor job security Poor work life balance No loyalty to employees,,4.0,3.5,4.0,4.5,1.5,,Doesn't Recommend,,Disapproves of CEO
Mon Mar 01 2010 07:41:42 GMT-0500 (Eastern Standard Time),,"Chicago, IL","Senior Developer in Chicago, IL",Great place to work for driven people that want to learn.,I have been working at Citadel,0,Best place to work in chicago in terms of risk/rewards. Rewards are obviously great and the company is now big enough to make it through.,Obvious flip side is work life balance can be tough at times but generally OK. Also if you are not self driven and need to be told what to do not a great fit.,,5.0,4.5,4.5,5.0,5.0,,Recommends,,Approves of CEO
Sat Feb 20 2010 10:07:46 GMT-0500 (Eastern Standard Time),,"Chicago, IL"," in Chicago, IL","A bear to work, but it pays",I worked at Citadel,5,"The best part of Citadel is the pay. For Chicago they pay way over market. The office is also pretty sweet, both for location (right off the El) and the physical interior. The benefits are nice and the gym is pretty cool","It's a tough place to work- they expect extremely long hours out of everyone and could care less about work life balance. The attitude is one of ""We pay you to ignore your family.""",,3.0,1.5,3.5,4.5,4.5,,Doesn't Recommend,,No opinion of CEO
